14:07:39.1720 [INFO] uart5: [output] CANTRIP> [ssynthetic_random_alloc 42 1000 48 latency next_fit
14:07:39.1721 [INFO] uart5: [virt: 34.28s (+14.8ms)] CANTRIP> [ssynthetic_random_alloc 42 1000 48 latency next_fit
14:07:39.1734 [INFO] uart5: [output] Begin synthetic workload!
14:07:39.1735 [INFO] uart5: [virt:  34.28s (+0.2ms)] Begin synthetic workload!
14:07:39.1851 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'slab resets': 0,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 427478, 'allocation': true}
14:07:42.2685 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 433328, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 65840, 'obj-in-use': 19, 'instruction count': 1415, 'allocation': false}
14:07:42.2686 [INFO] uart5: [virt:  34.47s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 433328, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 65840, 'obj-in-use': 19, 'instruction count': 1415, 'allocation': false}
14:07:42.2936 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 433344, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 65856, 'obj-in-use': 20, 'instruction count': 1581, 'allocation': true}
14:07:42.2938 [INFO] uart5: [virt:  34.47s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 433344, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 65856, 'obj-in-use': 20, 'instruction count': 1581, 'allocation': true}
14:07:42.3163 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 433344, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 65600, 'obj-in-use': 19, 'instruction count': 7399, 'allocation': false}
14:07:42.3164 [INFO] uart5: [virt:  34.47s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 433344, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 65600, 'obj-in-use': 19, 'instruction count': 7399, 'allocation': false}
14:07:42.3387 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 433344, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 65568, 'obj-in-use': 18, 'instruction count': 1530, 'allocation': false}
14:07:42.3388 [INFO] uart5: [virt:  34.47s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 433344, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 65568, 'obj-in-use': 18, 'instruction count': 1530, 'allocation': false}
14:07:42.3655 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 434368, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66592, 'obj-in-use': 19, 'instruction count': 2344, 'allocation': true}
14:07:42.3657 [INFO] uart5: [virt:  34.47s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 434368, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66592, 'obj-in-use': 19, 'instruction count': 2344, 'allocation': true}
14:07:42.3910 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 434384, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66608, 'obj-in-use': 20, 'instruction count': 1632, 'allocation': true}
14:07:42.3911 [INFO] uart5: [virt:  34.47s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 434384, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66608, 'obj-in-use': 20, 'instruction count': 1632, 'allocation': true}
14:07:42.4138 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 434400, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66624, 'obj-in-use': 21, 'instruction count': 1555, 'allocation': true}
14:07:42.4140 [INFO] uart5: [virt:  34.47s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 434400, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66624, 'obj-in-use': 21, 'instruction count': 1555, 'allocation': true}
14:07:42.4388 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 434400, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66608, 'obj-in-use': 20, 'instruction count': 1433, 'allocation': false}
14:07:42.4389 [INFO] uart5: [virt:  34.47s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 434400, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66608, 'obj-in-use': 20, 'instruction count': 1433, 'allocation': false}
14:07:42.4676 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 463072, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95280, 'obj-in-use': 27, 'instruction count': 2009, 'allocation': true}
14:07:42.4678 [INFO] uart5: [virt:  34.47s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 463072, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95280, 'obj-in-use': 27, 'instruction count': 2009, 'allocation': true}
14:07:42.4979 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 463072, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91184, 'obj-in-use': 26, 'instruction count': 1415, 'allocation': false}
14:07:42.4980 [INFO] uart5: [virt:  34.47s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 463072, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91184, 'obj-in-use': 26, 'instruction count': 1415, 'allocation': false}
14:07:42.5254 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 463072, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87088, 'obj-in-use': 25, 'instruction count': 1577, 'allocation': false}
14:07:42.5255 [INFO] uart5: [virt:  34.47s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 463072, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87088, 'obj-in-use': 25, 'instruction count': 1577, 'allocation': false}
14:07:42.5551 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 463072, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 54320, 'obj-in-use': 17, 'instruction count': 11067, 'allocation': false}
14:07:42.5553 [INFO] uart5: [virt:  34.47s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 463072, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 54320, 'obj-in-use': 17, 'instruction count': 11067, 'allocation': false}
14:07:42.5808 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 463072, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 25648, 'obj-in-use': 10, 'instruction count': 9693, 'allocation': false}
14:07:42.5810 [INFO] uart5: [virt:  34.47s (+0.8ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 463072, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 25648, 'obj-in-use': 10, 'instruction count': 9693, 'allocation': false}
14:07:42.6064 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 465120, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 27696, 'obj-in-use': 11, 'instruction count': 1616, 'allocation': true}
14:07:42.6066 [INFO] uart5: [virt:  34.47s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 465120, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 27696, 'obj-in-use': 11, 'instruction count': 1616, 'allocation': true}
14:07:42.6346 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 465120, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 25648, 'obj-in-use': 10, 'instruction count': 41328, 'allocation': false}
14:07:42.6347 [INFO] uart5: [virt:    34.47s (+1ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 465120, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 25648, 'obj-in-use': 10, 'instruction count': 41328, 'allocation': false}
14:07:42.6611 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 465120, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 25632, 'obj-in-use': 9, 'instruction count': 1299, 'allocation': false}
14:07:42.6612 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 465120, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 25632, 'obj-in-use': 9, 'instruction count': 1299, 'allocation': false}
14:07:42.6843 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 465136, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 25648, 'obj-in-use': 10, 'instruction count': 1632, 'allocation': true}
14:07:42.6844 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 465136, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 25648, 'obj-in-use': 10, 'instruction count': 1632, 'allocation': true}
14:07:42.7100 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 469232, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 29744, 'obj-in-use': 11, 'instruction count': 1593, 'allocation': true}
14:07:42.7101 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 469232, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 29744, 'obj-in-use': 11, 'instruction count': 1593, 'allocation': true}
14:07:42.7375 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 510192, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 70704, 'obj-in-use': 21, 'instruction count': 2225, 'allocation': true}
14:07:42.7376 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 510192, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 70704, 'obj-in-use': 21, 'instruction count': 2225, 'allocation': true}
14:07:42.7684 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 510192, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66608, 'obj-in-use': 20, 'instruction count': 1577, 'allocation': false}
14:07:42.7685 [INFO] uart5: [virt:  34.48s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 510192, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66608, 'obj-in-use': 20, 'instruction count': 1577, 'allocation': false}
14:07:42.7963 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 510208, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66624, 'obj-in-use': 21, 'instruction count': 1628, 'allocation': true}
14:07:42.7963 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 510208, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66624, 'obj-in-use': 21, 'instruction count': 1628, 'allocation': true}
14:07:42.8212 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 510464, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66880, 'obj-in-use': 22, 'instruction count': 1555, 'allocation': true}
14:07:42.8213 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 510464, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66880, 'obj-in-use': 22, 'instruction count': 1555, 'allocation': true}
14:07:42.8497 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 510496, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66912, 'obj-in-use': 23, 'instruction count': 1616, 'allocation': true}
14:07:42.8498 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 510496, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66912, 'obj-in-use': 23, 'instruction count': 1616, 'allocation': true}
14:07:42.8745 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 510496, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66896, 'obj-in-use': 22, 'instruction count': 1415, 'allocation': false}
14:07:42.8746 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 510496, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 66896, 'obj-in-use': 22, 'instruction count': 1415, 'allocation': false}
14:07:42.9001 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 514592, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 70992, 'obj-in-use': 23, 'instruction count': 1603, 'allocation': true}
14:07:42.9002 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 514592, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 70992, 'obj-in-use': 23, 'instruction count': 1603, 'allocation': true}
14:07:42.9251 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 514592, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 70976, 'obj-in-use': 22, 'instruction count': 1525, 'allocation': false}
14:07:42.9252 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 514592, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 70976, 'obj-in-use': 22, 'instruction count': 1525, 'allocation': false}
14:07:42.9540 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 514592, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 30016, 'obj-in-use': 12, 'instruction count': 13775, 'allocation': false}
14:07:42.9541 [INFO] uart5: [virt:  34.48s (+0.8ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 514592, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 30016, 'obj-in-use': 12, 'instruction count': 13775, 'allocation': false}
14:07:42.9822 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 514592, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 30000, 'obj-in-use': 11, 'instruction count': 1391, 'allocation': false}
14:07:42.9823 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 514592, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 30000, 'obj-in-use': 11, 'instruction count': 1391, 'allocation': false}
14:07:43.0100 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 514608, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 30016, 'obj-in-use': 12, 'instruction count': 1654, 'allocation': true}
14:07:43.0101 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 514608, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 30016, 'obj-in-use': 12, 'instruction count': 1654, 'allocation': true}
14:07:43.0395 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 515120, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 30528, 'obj-in-use': 13, 'instruction count': 1634, 'allocation': true}
14:07:43.0396 [INFO] uart5: [virt:  34.48s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 515120, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 30528, 'obj-in-use': 13, 'instruction count': 1634, 'allocation': true}
14:07:43.0644 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 523312, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 38720, 'obj-in-use': 15, 'instruction count': 1669, 'allocation': true}
14:07:43.0645 [INFO] uart5: [virt:  34.48s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 523312, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 38720, 'obj-in-use': 15, 'instruction count': 1669, 'allocation': true}
14:07:43.0898 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 523312, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 14144, 'obj-in-use': 9, 'instruction count': 7551, 'allocation': false}
14:07:43.0899 [INFO] uart5: [virt:  34.49s (+0.8ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 523312, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 14144, 'obj-in-use': 9, 'instruction count': 7551, 'allocation': false}
14:07:43.1147 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 523312, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 14128, 'obj-in-use': 8, 'instruction count': 1379, 'allocation': false}
14:07:43.1148 [INFO] uart5: [virt:  34.49s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 523312, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 14128, 'obj-in-use': 8, 'instruction count': 1379, 'allocation': false}
14:07:43.1424 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 523312, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 13104, 'obj-in-use': 7, 'instruction count': 1289, 'allocation': false}
14:07:43.1425 [INFO] uart5: [virt:  34.49s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 523312, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 13104, 'obj-in-use': 7, 'instruction count': 1289, 'allocation': false}
14:07:43.1699 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 523312, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 13088, 'obj-in-use': 6, 'instruction count': 1531, 'allocation': false}
14:07:43.1700 [INFO] uart5: [virt:  34.49s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 523312, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 13088, 'obj-in-use': 6, 'instruction count': 1531, 'allocation': false}
14:07:43.1990 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 523312, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 8992, 'obj-in-use': 5, 'instruction count': 1545, 'allocation': false}
14:07:43.1992 [INFO] uart5: [virt:  34.49s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 523312, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 8992, 'obj-in-use': 5, 'instruction count': 1545, 'allocation': false}
14:07:43.2235 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 523824, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 9504, 'obj-in-use': 6, 'instruction count': 1581, 'allocation': true}
14:07:43.2236 [INFO] uart5: [virt:  34.49s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 523824, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 9504, 'obj-in-use': 6, 'instruction count': 1581, 'allocation': true}
14:07:43.2540 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 560688, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46368, 'obj-in-use': 15, 'instruction count': 2145, 'allocation': true}
14:07:43.2542 [INFO] uart5: [virt:  34.49s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 560688, 'slab resets': 4,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46368, 'obj-in-use': 15, 'instruction count': 2145, 'allocation': true}
